author,updated_at,like_count,text,video_id,public,language,translated_text,is_relevant,char_count,word_count,sentence_count,TweetNLP,RoBERTa,BERT_NLP,Emotion,Vader
@revparravager,2020-04-09T03:58:07Z,2,"While seemingly complex, the ending of Interstellar always struck me as actually VERY simple to explain. The fact that the protagonist actually TELLS you precisely what is happening is the key. The fact that a species who has evolved beyond the normal limitations of Space-Time and is trying to communicate with a Human is the explanation. Its all a matter of perspective and in order to achieve a state of control within a 3 dimensional frame of reference that he could understand required them to forcibly ""simplify"" it to ensure that he can understand. This is precisely why (and its even explained by he himself) they limited his ""interface"" with them to a very small 3 dimensional set of coordinates but extrapolated over the duration of time. Now admittedly this is where the movie goes off the rails a bit because it has fallen into an ""oversimplification trap"" as it regards Time which is often the error in any movie in which Time is being manipulated, traversed or made flexible. Time is NOT, I repeat NOT, a ""dimension"" let alone a ""4th dimension"". Dimensions are STRICTLY defined by physical parameters and what has to be understood is that Time is a component of that Space that is intrinsically linked. Space and Time (or more accurately Spacetime because they cannot be separated) are bound inextricably and while they do function mathematically as a 4 dimensional manifold its less about actual dimensionality and more about a dimension in the sense of just another variable to be considered in what would otherwise be a strictly x, y, z system. In the case of this movie the species which is communicating with him (or rather allow HIM to communicate with his daughter using their technology) is able to traverse ""time"" because he is manipulating Gravity. Its already known that Gravity and its influence on Time is very well defined. For example, the best know relationship is such that at faster velocities (and thus greater and greater Gravity) time literally slows down within that frame of reference as it relates to other frames of reference. The fact that everyone has heard the very basic example of ""as you travel near the speed of light time appears to stop for the traveler but only from outside their reference as observed by someone NOT travelling at the speed of light"" but the correlary to this situation is that to the person who is moving at light speed the outside universe would appear to be on ""Fast Forward"" compared to them. The ONLY reason this occurs is NOT because you are traveling fast its because by doing so you are also increasing the force of gravity and thus warping the flow of time because you literally gain Mass the faster you go. More Mass, more Gravity. More Gravity, Slower Time. At the core of a Black Hole for instance you would have the unenviable experience to be being pulled apart at the atomic level and also stretched for what would essentially be the end of the Universe. THESE Beings (whether they are really Us or just Helpful Aliens, it doesn't matter) allow him to manipulate Gravity to allow him to communicate by figuring it out within his own context. They are limited in their interactions with him because it would be like having a Human try to communicate and empower a 2-dimensional ""flat"" lifeform to exist within an infinite number of planes that extend along Time. We are not able to just ""lower our dimensionality"" whenever we want to be able to somehow magically become 2-dimensional to have a nice little chat with such a being, so in much the same way these Beings can't do that with him, though if they could it would be soooo much easier.",j3DuONZb3Ik,True,en,"While sethemingly complex, the ending of Interstellar always struck me as actually VERY simple to explain. The fact that the protagonist actually TELLS you precisely what is happening is the key. The fact that a species who has evolved beyond the normal limitations of Space-Time and is trying to communicate with a Human is the explanation. Its all a matter of perspective and in order to achieve a state of control within a 3 dimensional frame of reference that he could understand required ththem to forcibly ""simplify"" it to ensure that he can understand. This is precisely why (and its even explained by he himself) they limited his ""interface"" with ththem to a very small 3 dimensional set of coordinates but extrapolated over the duration of time. Now admittedly this is where the movie goes off the rails a bit because it has fallen into an ""oversimplification trap"" as it regards Time which is often the error in any movie in which Time is being manipulated, traversed or made flexible. Time is NOT, I repeat NOT, a ""dimension"" let alone a ""4th dimension"". Dimensions are STRICTLY defined by physical parameters and what has to be understood is that Time is a component of that Space that is intrinsically linked. Space and Time (or more accurately Spacetime because they cannot be separated) are bound inextricably and while they do function maththematically as a 4 dimensional manifold its less about actual dimensionality and more about a dimension in the sense of just another variable to be considered in what would otherwise be a strictly x, why, z systthem. In the case of this movie the species which is communicating with him (or rather allow HIM to communicate with his daughter using their technology) is able to traverse ""time"" because he is manipulating Gravity. Its already known that Gravity and its influence on Time is very well defined. For example, the best know relationship is such that at faster velocities (and thus greater and greater Gravity) time literally slows down within that frame of reference as it relates to other frames of reference. The fact that everyone has heard the very basic example of ""as you travel near the speed of light time appears to stop for the traveler but only from outside their reference as observed by someone NOT travelling at the speed of light"" but the correlary to this situation is that to the person who is moving at light speed the outside universe would appear to be on ""Fast Forward"" compared to ththem. The ONLY reason this occurs is NOT because you are traveling fast its because by doing so you are also increasing the force of gravity and thus warping the flow of time because you literally gain Mass the faster you go. More Mass, more Gravity. More Gravity, Slower Time. At the core of a Black Hole for instance you would have the unenviable experience to be being pulled apart at the atomic level and also stretched for what would essentially be the end of the Universe. THESE Beings (whether they are really Us or just Helpful Aliens, it does not matter) allow him to manipulate Gravity to allow him to communicate by figuring it out within his own context. They are limited in their interactions with him because it would be like having a Human try to communicate and thempower a 2-dimensional ""flat"" lifeform to exist within an infinite number of planes that extend along Time. We are not able to just ""lower our dimensionality"" whenever we want to be able to somehow magically become 2-dimensional to have a nice little chat with such a being, so in much the same way these Beings cannot do that with him, though if they could it would be soooo much easier.",True,3641,632,20,1,0,1,anticipation,1
@Kolombwolf,2015-04-14T20:15:41Z,0,"Lives, Lived, will Live",R1cexcjdyIE,True,en,"Lives, Lived, will Live",True,23,4,0,0,0,1,optimism,0
@balakrishnanbalakrishnan3167,2021-04-05T15:39:19Z,1,ഹൊ ..... എന്റെ കിളി പോയി,VSuF_hK3qMI,True,ml,Oh ... my parrot flew away,True,26,6,1,0,0,-1,sadness,0
@chrisosbourne5007,2025-06-07T14:12:36Z,0,Epic brilliant deep dive what YouTube was built for,ASkz5prADQA,True,en,Epic brilliant deep dive what YouTube was built for,True,51,9,0,1,1,1,joy,1
@jimmybopeep6425,2025-06-01T12:37:54Z,0,Uhhhh uhhhhh uhhhh this guy is too annoying,4f9V-8BHONo,True,en,Uhhhh uhhhhh uhhhh this guy is too annoying,True,43,8,0,0,-1,-1,anger,-1
@tanyalan511,2023-05-15T19:33:56Z,0,Interstellar is the same story as Divine comedy by Dante.,ASkz5prADQA,True,en,Interstellar is the same story as Divine comedy by Dante.,True,57,10,1,0,0,1,joy,1
@eshandesilva,2018-11-08T20:53:17Z,0,Wow never thought reading comments would help to learn other people's perspectives.,NXhdt1R6TYE,True,en,Wow never thought reading comments would help to learn other people's perspectives.,True,83,12,1,0,0,1,anticipation,1
@jomoody798,2016-03-01T04:11:08Z,20,"This movie is in my top 1. This is literaly the only movie I sit to watch when it is on TV. I swear. I get concentrated, and that doesn't happen anymore, lately at least. I sit there to wwatch it like I did when I watched The Lion King when I was 5. That much. This film just gets me and makes me cry and puts me in great tension and... JUST FLAWLESS!!!",BHsFzDON6pA,True,en,"This movie is in my top 1. This is literaly the only movie I sit to watch when it is on television. I swear. I get concentrated, and that does not happen anymore, lately at least. I sit there to wwatch it like I did when I watched The Lion King when I was 5. That much. This film just gets me and makes me cry and puts me in great tension and... JUST FLAWLESS!!!",True,362,75,8,1,1,1,sadness,1
@sreejakb670,2021-03-18T14:58:10Z,0,164liker,VSuF_hK3qMI,True,nb,164 likes,True,9,2,0,0,0,-1,joy,1
@TheBowgo,2025-03-16T00:30:55Z,1,Can’t keep my self focus because of all the “ehheahh”…,4f9V-8BHONo,True,en,Can’t keep my self focus because of all the “ehheahh”…,True,54,10,0,0,-1,-1,sadness,0
